GEOID,dist_type,store_rowid_p,dist,row,duration,mb_rank
13121003800,D2,8,6755.045444569102,2532,12.765266666666667,MB1
13121003800,D1,10,4009.507112226774,2531,13.6426,MB2
13121003800,D3,54,11783.434835311107,2533,20.4946,MB3
13121003800,D4,9,20920.410011731983,2534,25.1613,MB4
13121003800,D5,53,33764.14026362366,2535,29.714916666666667,MB5
13121003900,D2,8,5971.976585212522,2577,12.026583333333333,MB1
13121003900,D1,10,4722.719819540498,2576,15.616033333333332,MB2
13121003900,D3,54,11261.655293584492,2578,19.755916666666668,MB3
13121003900,D4,9,20303.665034943813,2579,24.422616666666666,MB4
13121003900,D5,53,32824.6777026128,2580,28.97621666666667,MB5
13121004000,D1,8,4906.951400418832,2556,9.667766666666667,MB1
13121004000,D2,10,5764.911599175891,2557,15.767416666666666,MB2
13121004000,D3,54,10731.708992694314,2558,17.397083333333335,MB3
13121004000,D4,9,19579.05855204937,2559,22.0638,MB4
13121004000,D5,53,31534.435490906537,2560,26.6174,MB5
13121004100,D2,8,6135.145128011535,2562,11.100933333333334,MB1
13121004100,D3,54,10104.31441255911,2563,18.477883333333335,MB2
13121004100,D1,10,5826.463509273959,2561,19.480349999999998,MB3
13121004100,D4,9,19153.3649365444,2564,22.258783333333334,MB4
13121004100,D5,53,32137.06887431181,2565,28.05056666666667,MB5
13121004200,D2,8,6966.285622507024,2377,9.350249999999999,MB1
13121004200,D3,54,10365.552770455179,2378,16.610166666666668,MB2
13121004200,D1,10,5396.739529156313,2376,17.490116666666665,MB3
13121004200,D4,9,19530.845612119127,2379,21.746266666666667,MB4
13121004200,D5,53,33018.09546851618,2380,26.299883333333334,MB5
13121004300,D2,8,7276.97453206269,357,11.430883333333332,MB1
13121004300,D1,10,4350.502993500021,356,12.733333333333333,MB2
13121004300,D3,54,11402.383588599954,358,18.09295,MB3
13121004300,D4,9,20596.534616091947,359,22.29235,MB4
13121004300,D5,53,33939.01005891986,360,28.380516666666665,MB5
13121004400,D2,8,8122.056041430027,2567,10.8598,MB1
13121004400,D1,10,4495.751340993622,2566,12.75745,MB2
13121004400,D3,54,11386.316838740424,2568,17.170399999999997,MB3
13121004400,D4,9,20643.797830763517,2569,20.279516666666666,MB4
13121004400,D5,53,34555.16811901544,2570,27.809433333333335,MB5
13121004800,D1,10,3784.1372514938184,2571,11.120633333333334,MB1
13121004800,D2,8,9411.423364327498,2572,13.41535,MB2
13121004800,D3,54,12756.478304863644,2573,17.8703,MB3
13121004800,D4,9,22050.682695953517,2574,20.97941666666667,MB4
13121004800,D5,118,34810.740989628,2575,36.99308333333333,MB5
13121004900,D1,10,4196.4235117870285,2581,11.957616666666667,MB1
13121004900,D2,8,9949.97228009458,2582,14.160599999999999,MB2
13121004900,D3,54,12761.426602332438,2583,18.578666666666667,MB3
13121004900,D4,9,22061.15654419621,2584,21.687783333333336,MB4
13121004900,D5,118,34447.50552404186,2585,35.40806666666666,MB5
13121005000,D2,8,11133.42675718114,2587,12.935116666666666,MB1
13121005000,D1,10,4417.388289012529,2586,14.132866666666667,MB2
13121005000,D3,54,13819.066377261011,2588,18.516666666666666,MB3
13121005000,D4,9,23108.312939297422,2589,21.625783333333334,MB4
13121005000,D5,118,33108.0883427881,2590,35.19845,MB5
13121005200,D2,8,12316.76809020383,2592,15.834016666666667,MB1
13121005200,D1,10,5513.583293055149,2591,16.200516666666665,MB2
13121005200,D3,54,14120.89257345979,2593,21.41555,MB3
13121005200,D4,9,23360.57779114763,2594,25.334783333333334,MB4
13121005200,D5,118,32245.043141862978,2595,35.987566666666666,MB5
13121005300,D1,10,5294.489011312383,2596,18.31836666666667,MB1
13121005300,D2,8,11091.991813974611,2597,18.436716666666666,MB2
13121005300,D3,54,12693.727131734207,2598,22.026416666666666,MB3
13121005300,D4,9,21967.574253885712,2599,25.135533333333335,MB4
13121005300,D5,118,33806.729023927895,2600,40.7,MB5
13121005501,D1,10,5400.132020468151,2631,14.125516666666666,MB1
13121005501,D2,8,10177.065051273223,2632,16.407233333333334,MB2
13121005501,D3,54,11628.552798882345,2633,17.362399999999997,MB3
13121005501,D4,9,20921.89619317737,2634,20.471533333333333,MB4
13121005501,D5,118,35022.99303795805,2635,40.02688333333333,MB5
13121005503,D1,10,7464.260244595494,3931,14.762733333333333,MB1
13121005503,D3,8,10885.744240774437,3933,15.149149999999999,MB2
13121005503,D2,54,9829.054778436634,3932,15.979583333333332,MB3
13121005503,D4,9,19068.80738401752,3934,19.088716666666667,MB4
13121005503,D5,53,35346.63913615123,3935,32.09878333333333,MB5
13121005504,D1,10,6648.234079078596,741,14.4157,MB1
13121005504,D3,8,10809.047329232984,743,14.802116666666667,MB2
13121005504,D2,54,10755.11954484253,742,15.632566666666666,MB3
13121005504,D4,9,20012.792599003078,744,18.741683333333334,MB4
13121005504,D5,118,35344.39027167461,745,40.09228333333333,MB5
13121005700,D2,8,8491.805636120682,2637,13.223516666666665,MB1
13121005700,D1,10,5457.244049870553,2636,15.869816666666667,MB2
13121005700,D3,54,10521.776860260403,2638,17.08925,MB3
13121005700,D4,9,19802.56477585893,2639,20.19836666666667,MB4
13121005700,D5,53,34268.3921786796,2640,30.17315,MB5
13121005800,D2,8,8016.7894087768,2642,13.360666666666667,MB1
13121005800,D3,54,10106.097980152495,2643,16.0311,MB2
13121005800,D1,10,5725.403425336274,2641,16.083516666666664,MB3
13121005800,D4,9,19362.77973250338,2644,21.32701666666667,MB4
13121005800,D5,53,33640.173714309065,2645,30.310299999999998,MB5
13121006000,D1,8,5672.536012946468,2681,11.036316666666666,MB1
13121006000,D3,54,9392.71462871571,2683,17.181083333333333,MB2
13121006000,D2,10,6786.168351530662,2682,21.7656,MB3
13121006000,D4,9,18313.124126661896,2684,23.432333333333336,MB4
13121006000,D5,53,31089.893077211567,2685,27.98595,MB5
13121006100,D1,8,6693.327344183601,2646,13.161216666666666,MB1
13121006100,D3,54,8431.778687831194,2648,15.65555,MB2
13121006100,D2,10,7460.701778734413,2647,20.2504,MB3
13121006100,D4,9,17486.00207511959,2649,22.037183333333335,MB4
13121006100,D5,53,31160.1455212429,2650,30.110850000000003,MB5
13121006200,D2,8,7518.882098620859,2372,12.675633333333334,MB1
13121006200,D3,54,9205.353105853046,2373,13.854666666666667,MB2
13121006200,D1,10,6548.15298493889,2371,16.982816666666668,MB3
13121006200,D4,9,18414.44950719105,2374,21.084183333333332,MB4
13121006200,D5,53,32581.99221039434,2375,29.62526666666667,MB5
13121006300,D1,10,6243.643190774291,2651,13.783333333333333,MB1
13121006300,D3,54,10090.636930201783,2653,14.173016666666665,MB2
13121006300,D2,8,9367.395035763364,2652,14.6806,MB3
13121006300,D4,9,19390.367134329103,2654,17.28215,MB4
13121006300,D5,53,34578.80724599948,2655,31.630233333333333,MB5
13121006400,D1,10,6699.070029631365,2656,16.663249999999998,MB1
13121006400,D3,8,11633.640411073588,2658,17.049666666666667,MB2
13121006400,D2,54,11601.994800877104,2657,17.880116666666666,MB3
13121006400,D4,9,20815.4735356174,2659,20.989233333333335,MB4
13121006400,D5,118,34328.86042281016,2660,41.10953333333334,MB5
13121006500,D2,54,8651.42928503325,2662,15.66215,MB1
13121006500,D3,8,9418.108730815498,2663,15.937999999999999,MB2
13121006500,D1,10,7537.12208835965,2661,17.259700000000002,MB3
13121006500,D4,9,17951.00611519877,2664,19.58243333333333,MB4
13121006500,D5,53,33562.21111034433,2665,32.88765,MB5
13121006601,D1,54,7668.659315136461,4711,13.540116666666668,MB1
13121006601,D3,8,8942.846280291986,4713,16.112483333333333,MB2
13121006601,D4,9,16958.288382257615,4714,18.580316666666665,MB3
13121006601,D2,10,8227.027273455293,4712,20.419666666666668,MB4
13121006601,D5,53,32421.461514898572,4715,33.06211666666667,MB5
13121006602,D2,54,7937.202149108971,4702,13.75535,MB1
13121006602,D3,8,7966.590177180084,4703,14.795783333333333,MB2
13121006602,D1,10,7817.893985430517,4701,19.10295,MB3
13121006602,D4,9,17159.85961332795,4704,20.984883333333336,MB4
13121006602,D5,53,31866.837450171788,4705,31.745416666666664,MB5
13121006701,D1,10,7508.2357622098025,3941,15.084683333333334,MB1
13121006701,D3,8,10409.988140898116,3943,15.4711,MB2
13121006701,D2,54,9351.49181543433,3942,16.30155,MB3
13121006701,D4,9,18619.758271858147,3944,19.410666666666668,MB4
13121006701,D5,53,34721.9560084123,3945,32.42073333333333,MB5
13121006702,D2,54,9590.245036195962,3927,15.845183333333333,MB1
13121006702,D1,10,8095.8167029964725,3926,16.03255,MB2
13121006702,D3,8,11437.062319398206,3928,16.41895,MB3
13121006702,D4,9,18773.830410576644,3929,18.954316666666667,MB4
13121006702,D5,53,35488.25078526349,3930,33.3686,MB5
13121006801,D1,10,7723.163497217077,2341,19.726266666666668,MB1
13121006801,D3,8,12618.47131391175,2343,20.112683333333333,MB2
13121006801,D2,54,11556.170294425687,2342,22.262716666666666,MB3
13121006801,D4,9,20658.953845010834,2344,25.23388333333333,MB4
13121006801,D5,118,34015.84567225743,2345,44.09426666666666,MB5
13121006802,D3,8,13523.923508024982,4358,20.8105,MB1
13121006802,D1,10,8515.173542391496,4356,21.177016666666667,MB2
13121006802,D2,54,11815.091836802947,4357,23.030283333333333,MB3
13121006802,D4,9,20793.02196412366,4359,23.085583333333332,MB4
13121006802,D5,118,33569.025747417414,4360,41.94598333333333,MB5
13121006900,D3,8,12820.128770078698,4363,18.531433333333332,MB1
13121006900,D1,10,7086.133431993067,4361,19.2466,MB2
13121006900,D2,54,12725.925186243157,4362,21.714883333333333,MB3
13121006900,D4,9,21860.7879406773,4364,23.169633333333334,MB4
13121006900,D5,118,32999.405637273914,4365,39.03361666666667,MB5
13121007001,D1,54,8871.547636965015,4366,17.388683333333333,MB1
13121007001,D2,10,9686.815600785592,4367,19.586266666666667,MB2
13121007001,D3,8,12628.89959781342,4368,19.972683333333336,MB3
13121007001,D4,9,17850.462678707197,4369,20.497799999999998,MB4
13121007001,D5,53,35556.0167266637,4370,36.92225,MB5
13121007002,D2,54,10773.654664997952,2402,18.162866666666666,MB1
13121007002,D1,10,9550.857712302432,2401,18.6768,MB2
13121007002,D3,8,13805.103654146964,2403,19.063233333333336,MB3
13121007002,D4,9,19618.5607694405,2404,20.56498333333333,MB4
13121007002,D5,118,34499.46114228138,2405,40.558883333333334,MB5
13121007100,D3,8,14525.263316026223,2363,20.304866666666666,MB1
13121007100,D1,10,9520.216482155152,2361,20.671366666666664,MB2
13121007100,D2,54,12019.468562173905,2362,21.573983333333334,MB3
13121007100,D4,9,20815.783800177785,2364,21.6293,MB4
13121007100,D5,118,33247.997040680784,2365,40.4897,MB5
13121007200,D1,54,10167.371421756638,2366,17.88201666666667,MB1
13121007200,D4,9,17999.186502409793,2369,17.93735,MB2
13121007200,D2,10,13268.096348722005,2367,23.76005,MB3
13121007200,D3,8,16622.531186563436,2368,24.146466666666665,MB4
13121007200,D5,118,35676.54593427532,2370,41.180733333333336,MB5
13121007301,D1,54,8095.748947652538,3886,17.19588333333333,MB1
13121007301,D4,9,16489.53633215132,3889,20.305,MB2
13121007301,D2,10,12123.734680880976,3887,20.5491,MB3
13121007301,D3,8,14502.932612955812,3888,20.935533333333336,MB4
13121007301,D5,53,35629.4656899024,3890,37.885083333333334,MB5
13121007302,D1,54,9689.815610271171,3846,17.8538,MB1
13121007302,D4,9,18086.982073317668,3849,17.909133333333333,MB2
13121007302,D2,10,11641.295434275211,3847,21.4664,MB3
13121007302,D3,8,15013.653902536496,3848,21.852833333333333,MB4
13121007302,D5,118,35682.9952049317,3850,41.15251666666666,MB5
13121007400,D1,54,6789.103610905269,4371,12.00915,MB1
13121007400,D4,9,15672.643652825636,4374,15.118266666666667,MB2
13121007400,D2,10,11252.1619561088,4372,17.7338,MB3
13121007400,D3,8,12756.172521974724,4373,18.12023333333333,MB4
13121007400,D5,53,33945.60879505866,4375,35.069849999999995,MB5
13121007500,D1,54,7200.936553441777,2671,11.90355,MB1
13121007500,D4,9,16416.292705285512,2674,15.012666666666666,MB2
13121007500,D2,10,9600.2240347906,2672,15.4973,MB3
13121007500,D3,8,11010.910106399147,2673,15.883716666666666,MB4
13121007500,D5,53,33418.44694304776,2675,32.83335,MB5
13121007602,D1,54,5880.996920526487,4381,10.834783333333332,MB1
13121007602,D2,8,7553.522983686833,4382,15.046766666666667,MB2
13121007602,D4,9,14630.917579319215,4384,17.216416666666664,MB3
13121007602,D3,10,10412.33123935067,4383,21.89196666666667,MB4
13121007602,D5,53,28732.92430901085,4385,31.545266666666667,MB5
13121007603,D1,54,6218.908239644897,431,11.2645,MB1
13121007603,D2,8,8619.045221348339,432,16.666316666666667,MB2
13121007603,D4,9,15433.379004378505,434,18.156,MB3
13121007603,D3,10,9533.509277030143,433,19.974216666666667,MB4
13121007603,D5,53,30743.978120186315,435,33.16481666666667,MB5
13121007604,D1,54,4748.690269436549,436,10.645416666666668,MB1
13121007604,D2,8,8583.102197691285,437,16.66595,MB2
13121007604,D4,9,13549.528375173142,439,18.155633333333334,MB3
13121007604,D3,10,11424.799260579313,438,23.235216666666666,MB4
13121007604,D5,53,28418.646823843523,440,33.16445,MB5
13121007703,D1,54,5658.453875843355,441,9.927183333333334,MB1
13121007703,D2,8,8717.2057528866,442,12.674083333333334,MB2
13121007703,D3,9,12064.807745140077,443,14.593883333333334,MB3
13121007703,D4,10,14129.340752953449,444,24.18295,MB4
13121007703,D5,53,24543.5370175771,445,29.17256666666667,MB5
13121007705,D1,54,2965.920658404019,51,8.946033333333332,MB1
13121007705,D3,8,10596.107958787159,53,15.343316666666668,MB2
13121007705,D2,9,10588.089654263107,52,16.832983333333335,MB3
13121007705,D4,10,14512.714260485902,54,23.928749999999997,MB4
13121007705,D5,53,26140.391212916253,55,31.841816666666666,MB5
13121007707,D1,54,5412.058145294532,3901,10.686716666666666,MB1
13121007707,D2,8,8149.544391109997,3902,14.700216666666668,MB2
13121007707,D3,9,12732.6274268803,3903,17.111516666666667,MB3
13121007707,D4,10,13010.76162806496,3904,25.2111,MB4
13121007707,D5,53,25745.37304702006,3905,31.198716666666666,MB5
13121007708,D1,54,5645.343035194767,3906,9.872833333333334,MB1
13121007708,D2,8,7537.732737357419,3907,12.282633333333333,MB2
13121007708,D4,9,13642.320610755402,3909,16.561666666666667,MB3
13121007708,D3,10,11814.530309658632,3908,24.66125,MB4
13121007708,D5,53,26912.060759226635,3910,28.781133333333333,MB5
13121007709,D1,54,3268.903166899278,791,9.714216666666665,MB1
13121007709,D2,9,8022.0815035336445,792,12.875233333333334,MB2
13121007709,D3,8,12845.921574796113,793,16.981,MB3
13121007709,D4,10,17182.745878531117,794,27.218766666666667,MB4
13121007709,D5,53,24586.47198778464,795,32.79998333333334,MB5
13121007710,D1,54,5132.945784195879,716,14.254366666666666,MB1
13121007710,D2,9,8469.28206454957,717,16.474066666666666,MB2
13121007710,D3,8,12403.885811193752,718,18.51065,MB3
13121007710,D4,10,17673.907522355254,719,28.748416666666667,MB4
13121007710,D5,53,22796.72995664508,720,32.56868333333333,MB5
13121007711,D1,54,3866.9123146985553,3851,8.12765,MB1
13121007711,D3,8,10922.153713489834,3853,12.517966666666666,MB2
13121007711,D2,9,9898.766515784684,3852,13.166683333333333,MB3
13121007711,D4,10,15607.924269368708,3854,22.755733333333335,MB4
13121007711,D5,53,24646.490433900675,3855,29.016466666666666,MB5
13121007805,D1,8,6273.558333013213,2491,14.205,MB1
13121007805,D2,54,11859.253567569243,2492,18.766099999999998,MB2
13121007805,D4,9,17009.239629167845,2494,23.432816666666668,MB3
13121007805,D5,53,22336.73066141699,2495,25.822083333333335,MB4
13121007805,D3,10,14542.574569476288,2493,30.816783333333333,MB5
13121007806,D1,8,4970.527893502068,2496,10.824633333333333,MB1
13121007806,D2,54,10301.976738201554,2497,15.58235,MB2
13121007806,D4,9,16511.23493755943,2499,20.24905,MB3
13121007806,D5,53,24233.852129828727,2500,25.139183333333335,MB4
13121007806,D3,10,12673.215986854964,2498,27.16185,MB5
13121007807,D1,8,2479.6423879091853,2536,12.088483333333333,MB1
13121007807,D3,54,11603.453998922794,2538,16.64956666666667,MB2
13121007807,D4,9,18640.860890503824,2539,21.316266666666667,MB3
13121007807,D5,53,26309.087922434104,2540,27.377,MB4
13121007807,D2,10,10583.534432180815,2537,28.4257,MB5
13121007808,D1,8,3571.3207926409737,2541,7.786616666666666,MB1
13121007808,D2,54,10475.667373833838,2542,12.3477,MB2
13121007808,D4,9,17409.572417865736,2544,17.014400000000002,MB3
13121007808,D3,10,11118.859252367718,2543,24.123833333333334,MB4
13121007808,D5,53,25768.62536094084,2545,24.2851,MB5
13121007809,D1,54,7928.8102963356105,686,12.74465,MB1
13121007809,D2,8,9396.487800857027,687,16.76265,MB2
13121007809,D3,9,12205.57232657216,688,17.411366666666666,MB3
13121007809,D4,10,16121.09516035954,689,27.000433333333334,MB4
13121007809,D5,53,21765.169390276606,690,29.005633333333332,MB5
13121007810,D1,54,7303.645733840766,701,11.9888,MB1
13121007810,D2,8,8269.16531425112,702,13.4411,MB2
13121007810,D3,9,12794.422876183062,703,16.655516666666667,MB3
13121007810,D5,53,23220.63133665639,705,29.6465,MB4
13121007810,D4,10,14663.280271357406,704,29.77831666666667,MB5
13121007900,D1,8,5215.760262387361,2546,12.264816666666666,MB1
13121007900,D2,54,8222.677410712886,2547,15.135633333333335,MB2
13121007900,D4,9,15579.188111263133,2549,19.802333333333333,MB3
13121007900,D3,10,11188.251293242878,2548,28.741683333333334,MB4
13121007900,D5,53,26182.633807100417,2550,28.763316666666665,MB5
13121008000,D2,54,7495.538328318221,2552,15.40985,MB1
13121008000,D1,8,6244.63365356439,2551,17.264733333333332,MB2
13121008000,D4,9,16235.84108454074,2554,21.791483333333336,MB3
13121008000,D3,10,8920.946603455777,2553,25.677366666666668,MB4
13121008000,D5,53,29418.05093218747,2555,33.76323333333333,MB5
13121008103,D1,8,3254.894895440535,3981,8.730799999999999,MB1
13121008103,D3,54,9953.741719081023,3983,14.20055,MB2
13121008103,D4,9,17575.237341936652,3984,18.86726666666667,MB3
13121008103,D2,10,9716.33957748701,3982,23.870983333333335,MB4
13121008103,D5,53,27250.69225645782,3985,25.508300000000002,MB5
13121008104,D1,8,4138.032600352359,3986,16.3072,MB1
13121008104,D3,54,9467.685667942615,3988,23.915333333333333,MB2
13121008104,D2,10,8016.662207059531,3987,28.306683333333336,MB3
13121008104,D4,9,17875.690565048317,3989,28.582033333333335,MB4
13121008104,D5,53,29255.247781441685,3990,33.13565,MB5
13121008202,D1,8,3065.094179780201,2601,6.755816666666666,MB1
13121008202,D3,54,13841.080887807595,2603,16.27105,MB2
13121008202,D4,9,20370.51561571864,2604,20.93775,MB3
13121008202,D2,10,11677.944620297518,2602,22.230283333333333,MB4
13121008202,D5,50,25231.670863032003,2605,23.6425,MB5
13121008203,D1,8,577.5418094258542,691,1.2758166666666668,MB1
13121008203,D2,10,9151.854587853157,692,16.75025,MB2
13121008203,D3,54,12907.609028157325,693,18.04935,MB3
13121008203,D4,9,20380.737487884664,694,22.716066666666666,MB4
13121008203,D5,50,27707.423380275985,695,29.899383333333333,MB5
13121008204,D1,8,1337.5649178444978,3976,5.16815,MB1
13121008204,D3,54,11904.87349426393,3978,16.1562,MB2
13121008204,D2,10,9181.847590034591,3977,19.492033333333332,MB3
13121008204,D4,9,19444.758446292635,3979,20.822916666666668,MB4
13121008204,D5,50,27723.50005088903,3980,28.007683333333333,MB5
13121008301,D1,8,2283.7933111350076,2606,4.677766666666667,MB1
13121008301,D3,54,11758.068595869563,2608,15.305250000000001,MB2
13121008301,D2,10,7091.9716656111705,2607,15.532583333333333,MB3
13121008301,D4,9,19995.231012405697,2609,19.97195,MB4
13121008301,D5,53,29777.959463644915,2610,24.52556666666667,MB5
13121008302,D1,8,3246.143424521018,2611,8.6455,MB1
13121008302,D2,10,6725.667452381567,2612,16.467683333333333,MB2
13121008302,D3,54,11114.176080222387,2613,16.84075,MB3
13121008302,D4,9,19571.78204361223,2614,21.50746666666667,MB4
13121008302,D5,53,30215.56196640505,2615,26.061066666666665,MB5
13121008400,D1,8,4258.921233003342,2616,8.415283333333333,MB1
13121008400,D2,10,5102.497181202399,2617,13.9625,MB2
13121008400,D3,54,11995.440811825427,2618,19.51493333333333,MB3
13121008400,D4,9,20742.409883643035,2619,24.18163333333333,MB4
13121008400,D5,53,31831.075692643037,2620,28.73525,MB5
13121008500,D1,8,3077.826748114205,2621,5.002366666666666,MB1
13121008500,D2,10,5567.110799665299,2622,12.75125,MB2
13121008500,D3,54,13266.230546855006,2623,21.909016666666666,MB3
13121008500,D4,9,21730.103834290258,2624,26.575716666666665,MB4
13121008500,D5,50,31289.6926216252,2625,33.759049999999995,MB5
13121008601,D1,8,1114.538394838356,2626,2.8483333333333336,MB1
13121008601,D2,10,7597.43923079344,2627,15.302716666666667,MB2
13121008601,D3,54,13590.626079662343,2628,19.754983333333332,MB3
13121008601,D4,9,21508.362075664518,2629,24.42168333333333,MB4
13121008601,D5,50,29307.09771067519,2630,31.605016666666664,MB5
13121008602,D1,8,1991.7593097864708,2666,4.635933333333333,MB1
13121008602,D3,54,14887.274488332198,2668,14.564783333333333,MB2
13121008602,D4,9,22117.579729981815,2669,19.2315,MB3
13121008602,D2,10,9809.288175653477,2667,20.110383333333335,MB4
13121008602,D5,50,27374.490088139515,2670,26.414816666666663,MB5
13121008701,D1,8,2589.159098149572,556,7.439166666666667,MB1
13121008701,D2,10,8563.020081079329,557,19.499866666666666,MB2
13121008701,D3,54,15707.52783260485,558,22.786983333333335,MB3
13121008701,D4,9,23344.939665673937,559,27.453683333333334,MB4
13121008701,D5,50,28962.156056099073,560,34.63701666666667,MB5
13121008702,D1,8,3314.6581714680633,3831,7.610683333333333,MB1
13121008702,D2,10,5630.7988709858655,3832,15.03825,MB2
13121008702,D3,54,14631.690610090056,3833,24.517333333333333,MB3
13121008702,D4,9,23001.766074283332,3834,29.184033333333332,MB4
13121008702,D5,50,31433.519514252264,3835,36.36736666666666,MB5
13121008801,D1,8,4219.279882509585,3866,6.82865,MB1
13121008801,D2,10,9306.217688308861,3867,20.138066666666667,MB2
13121008801,D3,54,17361.10287467042,3868,20.29321666666667,MB3
13121008801,D4,9,24892.944335189022,3869,24.95991666666667,MB4
13121008801,D5,50,29130.87887730751,3870,32.143233333333335,MB5
13121008802,D1,8,4152.457117953161,3836,12.145299999999999,MB1
13121008802,D2,10,6873.573493889102,3837,18.523316666666666,MB2
13121008802,D3,54,16615.31774804486,3838,25.60986666666667,MB3
13121008802,D4,9,24731.78087653412,3839,30.276566666666668,MB4
13121008802,D5,50,31168.147148277672,3840,37.459849999999996,MB5
13121008903,D1,8,5366.4369770322555,351,11.256400000000001,MB1
13121008903,D2,10,6994.9119475985335,352,17.4808,MB2
13121008903,D3,54,17785.3876015917,353,24.720966666666666,MB3
13121008903,D4,9,25956.089336748406,354,29.387666666666668,MB4
13121008903,D5,50,31923.206630782828,355,36.19823333333333,MB5
13121008905,D1,10,3958.031216323878,516,14.5864,MB1
13121008905,D2,8,5620.410929025399,517,15.102,MB2
13121008905,D3,54,16082.3252948788,518,30.02808333333333,MB3
13121008905,D4,9,24769.850809726544,519,32.821600000000004,MB4
13121008905,D5,50,33638.391603071395,520,41.50533333333333,MB5
13121008906,D1,8,5997.315627703385,851,11.806066666666668,MB1
13121008906,D2,10,6985.036729298646,852,15.479899999999999,MB2
13121008906,D3,54,18328.542737837804,853,25.270633333333333,MB3
13121008906,D4,9,26553.799895723394,854,29.937333333333335,MB4
13121008906,D5,50,32431.3052453791,855,36.747899999999994,MB5
13121008907,D1,10,5715.457925094536,856,16.291883333333335,MB1
13121008907,D2,8,6530.223161327278,857,16.98745,MB2
13121008907,D3,54,18159.36095226769,858,30.45201666666667,MB3
13121008907,D4,9,26645.30879871864,859,35.118716666666664,MB4
13121008907,D5,50,33633.48373355796,860,41.92925,MB5
13121008908,D1,10,3094.8191473137613,3871,11.004366666666666,MB1
13121008908,D2,8,7074.41263638814,3872,14.645666666666667,MB2
13121008908,D3,54,16921.940551536434,3873,26.130433333333333,MB3
13121008908,D4,9,25780.14209954893,3874,29.23956666666667,MB4
13121008908,D5,50,35091.363213875455,3875,41.08443333333333,MB5
13121008909,D1,10,4492.342159395624,551,13.296166666666666,MB1
13121008909,D2,8,6188.366301241325,552,15.632666666666667,MB2
13121008909,D3,54,17113.202001028138,553,28.422250000000002,MB3
13121008909,D4,9,25751.00285376494,554,31.531366666666667,MB4
13121008909,D5,50,33898.16917483049,555,42.29666666666667,MB5
13121009001,D1,10,3805.836913164066,3881,9.611933333333333,MB1
13121009001,D2,8,7193.8956165821,3882,13.704783333333333,MB2
13121009001,D3,54,17543.008681594503,3883,24.738016666666667,MB3
13121009001,D4,9,26331.80223872777,3884,27.84715,MB4
13121009001,D5,50,35004.09750525233,3885,39.692033333333335,MB5
13121009002,D1,10,4958.388927361153,3876,12.7394,MB1
13121009002,D2,8,7327.549246002854,3877,16.83225,MB2
13121009002,D3,54,18377.7542723456,3878,27.8655,MB3
13121009002,D4,9,27037.896431948342,3879,30.97461666666667,MB4
13121009002,D5,50,34703.41464706477,3880,42.819449999999996,MB5
13121009103,D1,10,3062.884650021746,1031,9.921133333333334,MB1
13121009103,D2,8,7975.60011897835,1032,18.084316666666666,MB2
13121009103,D3,54,17652.69935439223,1033,29.208583333333333,MB3
13121009103,D4,9,26574.684282425642,1034,32.317699999999995,MB4
13121009103,D5,118,35841.42338980492,1035,44.00348333333333,MB5
13121009104,D1,10,4026.1121714451365,876,11.229133333333333,MB1
13121009104,D2,8,8435.04289948499,877,18.416316666666667,MB2
13121009104,D3,54,18610.841947608587,878,29.449566666666666,MB3
13121009104,D4,9,27477.687007573248,879,32.558683333333335,MB4
13121009104,D5,118,35891.46916406958,880,45.31148333333333,MB5
13121009105,D1,10,3120.0801408814154,651,10.926733333333335,MB1
13121009105,D2,8,8794.709231195984,652,19.089916666666667,MB2
13121009105,D3,54,18231.576095704146,653,30.214183333333335,MB3
13121009105,D4,9,27216.0213383591,654,33.323299999999996,MB4
13121009105,D5,118,35089.036333212636,655,45.0091,MB5
13121009106,D1,10,3601.1454654722193,3916,12.354583333333332,MB1
13121009106,D2,8,9385.301700723114,3917,20.517783333333334,MB2
13121009106,D3,54,18880.597047209387,3918,31.642033333333334,MB3
13121009106,D4,9,27877.72702035704,3919,34.75116666666667,MB4
13121009106,D5,118,34701.86597769178,3920,46.43693333333333,MB5
13121009201,D1,10,5181.726385856344,3951,14.0052,MB1
13121009201,D2,8,12469.849822680166,3952,24.424699999999998,MB2
13121009201,D3,54,20924.94899379001,3953,31.659433333333332,MB3
13121009201,D4,9,30106.446435249705,3954,34.768566666666665,MB4
13121009201,D5,118,31676.882041399032,3955,39.33345,MB5
13121009202,D1,10,3673.3987067548537,3921,11.605883333333333,MB1
13121009202,D2,8,10472.333432026671,3922,20.24765,MB2
13121009202,D3,54,19344.867498684776,3923,27.4824,MB3
13121009202,D4,9,28444.745998450984,3924,30.591516666666667,MB4
13121009202,D5,118,33472.67595569438,3925,40.41975,MB5
13121009203,D1,10,4775.522525617589,536,14.667266666666666,MB1
13121009203,D2,8,11788.226670318649,537,23.30905,MB2
13121009203,D3,54,20522.76352192432,538,30.543783333333334,MB3
13121009203,D4,9,29666.732125368217,539,33.65291666666666,MB4
13121009203,D5,118,32394.832341416455,540,39.793800000000005,MB5
13121009301,D1,10,4701.670141586688,646,12.48445,MB1
13121009301,D2,8,9878.730617322804,647,20.64765,MB2
13121009301,D3,54,19872.7131913563,648,31.771900000000002,MB3
13121009301,D4,9,28814.573977793025,649,34.88101666666667,MB4
13121009301,D5,118,34806.175826839324,650,45.22983333333333,MB5
13121009302,D1,10,4934.483436868203,3946,12.687316666666668,MB1
