store_url,state,address,city,city_url,store_id,lat,long,Amerigas,Western Union,Cart Calculator,DG Finds,FedEX,Rug Doctor,Redbox,Fresh Produce,DG Delivery,Random Audit Message,DG Market/pOpshelf
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/auburn/1206,ga,1460 Atlanta Hwy,auburn,"Auburn, GA 30011-3226",1206,34.011488,-83.835288,1,1,1,1,1,0,1,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/austell/11983,ga,710 Riverside Pkwy,austell,"Austell, GA 30168-7006",11983,33.77905,-84.575632,1,1,1,1,0,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/austell/2565,ga,5055 Austell Rd Ste 125,austell,"Austell, GA 30106-2855",2565,33.8288,-84.6139,0,1,1,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/austell/21434,ga,3000 Veterans Memorial Hwy Sw,austell,"Austell, GA 30168",21434,33.8065,-84.6368,1,1,1,1,0,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/axson/24601,ga,17 Minchew Rd,axson,"Axson, GA 31624-6220",24601,31.27688,-82.73445,1,1,0,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/baconton/9797,ga,376 Lester Rd Ne,baconton,"Baconton, GA 31716",9797,31.374566,-84.152312,1,1,1,1,0,0,0,1,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bainbridge/2349,ga,426 N Broad St,bainbridge,"Bainbridge, GA 39817-3677",2349,30.9092,-84.5755,1,1,1,1,0,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bainbridge/18939,ga,2560 Thomasville Rd,bainbridge,"Bainbridge, GA 39819-7954",18939,30.9009,-84.5248,1,1,1,1,0,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bainbridge/12774,ga,2051 Dothan Rd,bainbridge,"Bainbridge, GA 39817-1703",12774,30.922484,-84.610211,1,1,1,1,0,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bainbridge/3323,ga,1609 E Shotwell St,bainbridge,"Bainbridge, GA 39819-4357",3323,30.904,-84.5505,1,1,1,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/baldwin/17645,ga,105 Harmony Church Rd,baldwin,"Baldwin, GA 30511",17645,34.4476,-83.5124,1,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/baldwin/13370,ga,1345 Willingham Ave,baldwin,"Baldwin, GA 30511-2041",13370,34.494221,-83.535509,1,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/ball-ground/6256,ga,10150 Ball Ground Hwy,ball-ground,"Ball Ground, GA 30107-6319",6256,34.3511,-84.3787,0,1,1,1,1,1,1,1,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/barnesville/1962,ga,817 College Dr,barnesville,"Barnesville, GA 30204",1962,33.0394,-84.1538,0,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/barwick/19975,ga,2096 S Cedar St,barwick,"Barwick, GA 31720",19975,30.8902,-83.7413,0,1,0,0,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/berlin/12039,ga,5941 Us Hwy 133 S,berlin,"Berlin, GA 31722-0025",12039,31.072946,-83.619691,1,1,1,1,0,1,0,1,0,0,0
