GEOID,dist_type,store_rowid,row,duration,mb_rank
13089023319,D5,525,4450,12.802366666666668,MB5
13063040422,D3,596,3683,12.80935,MB4
13089021712,D3,618,1253,12.8116,MB3
13067031517,D4,63,1704,12.813416666666665,MB4
13067031410,D5,695,1795,12.81555,MB4
13121010401,D2,774,4002,12.815983333333332,MB2
13063980000,D1,217,2096,12.816833333333333,MB4
13135050461,D4,345,2814,12.817783333333333,MB4
13089023434,D3,718,1078,12.818150000000001,MB5
13121011446,D1,46,4151,12.821083333333332,MB1
13121011657,D1,265,606,12.8216,MB1
13135050567,D3,519,2903,12.826883333333335,MB2
13135050583,D2,269,3242,12.827016666666667,MB2
13089021221,D2,314,1247,12.828366666666666,MB2
13089021812,D4,517,459,12.831133333333334,MB4
13135050612,D5,464,3060,12.834133333333334,MB1
13135050757,D3,345,3528,12.835383333333334,MB2
13121003700,D2,59,2382,12.845416666666667,MB4
13135050589,D3,268,2868,12.850483333333333,MB2
13135050454,D5,618,3485,12.851016666666668,MB5
13135050221,D3,616,3193,12.852883333333333,MB3
13135050615,D2,378,2952,12.853033333333334,MB2
13135050442,D5,697,3495,12.860000000000001,MB5
13063040623,D3,369,3638,12.860116666666666,MB3
13135050628,D3,269,3273,12.864083333333333,MB3
13067030356,D2,570,1707,12.864633333333334,MB1
13089021220,D1,314,1141,12.867366666666667,MB1
13063040529,D4,369,3649,12.871066666666668,MB5
13089021820,D5,690,1130,12.8741,MB3
13135050558,D4,268,3599,12.88255,MB2
13135050329,D5,517,3405,12.883333333333333,MB5
13067030256,D1,488,1486,12.895866666666667,MB1
13089020801,D3,302,4308,12.898033333333332,MB3
13135050242,D1,125,2911,12.900866666666667,MB2
13089021219,D2,55,4642,12.902733333333334,MB4
13067030911,D5,570,1540,12.904349999999999,MB5
13121009103,D2,55,1032,12.9063,MB2
13089022303,D3,303,4498,12.90935,MB3
13067030252,D1,488,1776,12.909716666666666,MB1
13121010108,D3,618,4718,12.9142,MB3
13121011649,D2,616,637,12.915249999999999,MB2
13121006701,D4,54,3944,12.927466666666668,MB4
13067030362,D3,570,1663,12.928366666666667,MB2
13121010539,D2,53,667,12.929033333333333,MB3
13121010307,D4,348,754,12.92925,MB2
13089023325,D3,523,4553,12.9294,MB5
13121010539,D3,58,668,12.9323,MB4
13089021712,D5,617,1255,12.933216666666668,MB4
13089022205,D5,724,1285,12.937966666666666,MB5
13063040417,D2,659,1987,12.937983333333333,MB3
13089023411,D2,54,392,12.940233333333333,MB5
13121010306,D2,56,767,12.94405,MB3
13121002802,D2,54,3792,12.945983333333334,MB5
13089021822,D5,314,1185,12.948216666666667,MB4
13135050438,D4,618,3409,12.948783333333333,MB5
13067031006,D4,570,1414,12.951033333333333,MB5
13089021608,D2,198,1117,12.951483333333334,MB3
13135050725,D4,698,2164,12.95345,MB5
13121011901,D2,54,847,12.96015,MB5
13089023332,D5,305,1200,12.961316666666667,MB5
13067030244,D2,4,1842,12.961900000000002,MB2
13121006601,D4,57,4714,12.963616666666667,MB5
13121011639,D3,265,1053,12.974116666666667,MB1
13063040623,D4,423,3639,12.97815,MB4
13089020100,D2,55,4327,12.979450000000002,MB2
13089020200,D5,690,4345,12.987599999999999,MB2
13121008601,D5,544,2630,12.989550000000001,MB5
13135050460,D5,618,3390,12.995133333333333,MB5
13121011612,D2,344,47,13.0029,MB2
13067031410,D4,63,1794,13.00815,MB5
13121006400,D4,47,2659,13.008383333333335,MB4
13063040518,D2,369,4817,13.009266666666667,MB4
13135050751,D4,698,2839,13.012033333333333,MB5
13121009406,D2,59,592,13.013933333333334,MB2
13135050522,D2,535,4962,13.015483333333332,MB2
13067031515,D3,278,1558,13.016950000000001,MB2
13121011443,D1,616,4056,13.017416666666666,MB1
13067030507,D3,825,13,13.019633333333333,MB1
13121001702,D2,54,3827,13.021833333333332,MB3
13121006802,D5,381,4360,13.025633333333333,MB4
13067030258,D4,3,1339,13.027199999999999,MB4
13089021822,D4,724,1184,13.030783333333334,MB5
13089023425,D5,718,4355,13.031316666666667,MB4
13067031515,D2,567,1557,13.037983333333333,MB3
13063040512,D5,216,4845,13.038,MB5
13121010307,D2,49,752,13.038133333333333,MB3
13063040627,D4,715,3644,13.042183333333332,MB3
13089021914,D4,723,4629,13.054599999999999,MB4
13089021223,D2,314,1232,13.055716666666665,MB2
13089021226,D1,314,1241,13.0565,MB1
13121001802,D3,47,3743,13.05665,MB3
13135050760,D4,517,3369,13.059949999999999,MB4
13063040636,D3,421,938,13.06145,MB4
13089021913,D4,198,159,13.0641,MB4
13067031114,D2,568,4972,13.068733333333334,MB2
13067030269,D2,454,1527,13.069016666666666,MB2
13121010536,D3,841,4023,13.070666666666666,MB2
13135050115,D3,378,2943,13.07645,MB3
13089021609,D5,314,4395,13.076883333333335,MB2
13135050750,D4,698,3069,13.082983333333335,MB4
13121006900,D3,52,4363,13.083916666666665,MB3
13067030220,D4,488,4984,13.08695,MB5
13089023315,D5,518,5020,13.088133333333333,MB4
13121008104,D2,47,3987,13.091283333333333,MB2
13089021818,D5,844,4510,13.1,MB5
13089021808,D4,517,384,13.100216666666666,MB3
13067030907,D1,569,4906,13.100599999999998,MB1
13121008602,D5,47,2670,13.105533333333334,MB5
13067031516,D3,278,1403,13.106966666666667,MB3
13135050562,D2,344,3112,13.109116666666667,MB2
13135050587,D3,531,3003,13.109316666666667,MB3
13121010305,D5,335,3900,13.116333333333333,MB3
13067031512,D4,454,1509,13.117266666666666,MB5
13121011439,D4,618,274,13.1183,MB2
13067030259,D4,4,1329,13.123583333333332,MB4
13067030257,D2,487,4887,13.124633333333332,MB2
13121003000,D4,48,2514,13.125466666666666,MB3
13067030369,D2,570,2467,13.128783333333333,MB2
13067030261,D3,487,4918,13.12925,MB4
13067030912,D4,695,1444,13.130483333333332,MB4
13067030327,D2,570,2277,13.130716666666666,MB1
13067031506,D3,64,4978,13.1319,MB3
13121008801,D3,544,3868,13.135250000000001,MB5
13135050569,D2,269,3127,13.14055,MB2
13063040418,D5,658,4760,13.141733333333333,MB5
13121011652,D1,265,296,13.142833333333334,MB1
13089023209,D5,723,225,13.14545,MB5
13121007301,D5,596,3890,13.14615,MB4
13121007806,D5,49,2500,13.149866666666666,MB5
13067031220,D4,569,1604,13.152733333333334,MB3
13089021226,D2,46,1242,13.1616,MB2
13121003200,D2,59,2522,13.1628,MB5
13135050230,D5,616,3175,13.165233333333333,MB3
13089023803,D3,303,4823,13.165883333333333,MB3
13121010309,D2,337,4232,13.168116666666666,MB3
13089022601,D4,723,4464,13.169166666666666,MB4
13089021906,D5,198,4710,13.1755,MB5
13063040525,D5,658,1915,13.179133333333334,MB5
13063040537,D5,658,4785,13.180716666666665,MB5
13135050433,D5,519,2015,13.181633333333334,MB5
13135050552,D3,268,3258,13.188583333333334,MB1
13121011624,D2,265,4807,13.190583333333333,MB1
13067030331,D1,570,2176,13.19065,MB1
13135050746,D3,530,2778,13.192866666666667,MB3
13121001001,D5,51,350,13.195433333333334,MB4
13063040522,D5,596,1995,13.196733333333333,MB5
13067031111,D3,569,2283,13.198083333333333,MB3
13135050719,D3,698,4993,13.20565,MB5
13121007809,D3,50,688,13.209066666666667,MB4
13121010306,D3,53,768,13.20965,MB4
13121000602,D3,51,673,13.211816666666666,MB2
13067031506,D4,569,4979,13.21625,MB4
13089021712,D4,198,1254,13.221166666666667,MB5
13067030363,D3,3,1723,13.2264,MB3
13135050557,D2,519,3437,13.229316666666668,MB2
13121010307,D5,216,755,13.229983333333333,MB4
13089023443,D2,596,4477,13.230500000000001,MB4
13089021703,D3,690,2753,13.234,MB3
13121012300,D4,56,169,13.2342,MB5
13067030267,D5,277,1575,13.238166666666666,MB3
13063040422,D5,659,3685,13.239316666666667,MB5
13135050120,D1,125,2961,13.244216666666667,MB1
13089022001,D4,724,2314,13.244433333333335,MB4
13089023331,D5,525,4620,13.248116666666666,MB5
13135050745,D4,530,3584,13.249433333333334,MB3
13063040637,D4,425,889,13.249783333333333,MB4
13089023218,D5,844,4430,13.254466666666668,MB4
13089023802,D5,381,4325,13.255333333333335,MB2
13121010308,D2,49,3992,13.255866666666666,MB2
13089023603,D3,54,2333,13.256116666666665,MB5
13067031112,D3,569,2288,13.2562,MB3
13135050449,D5,314,3375,13.257966666666666,MB5
13067031510,D3,63,1478,13.263516666666668,MB4
13121009804,D1,59,866,13.264233333333333,MB1
13121011636,D3,265,1018,13.271283333333335,MB1
13063040426,D4,716,3704,13.2753,MB4
13089020200,D2,54,4342,13.275883333333333,MB3
13089021228,D2,314,1217,13.276533333333333,MB2
13067031513,D5,454,1500,13.285683333333333,MB5
13121002900,D5,57,4690,13.288583333333333,MB5
13089023501,D4,690,3714,13.2905,MB4
13063040635,D2,658,4792,13.291816666666668,MB4
13121008909,D1,59,551,13.296166666666666,MB1
13135050734,D5,529,2985,13.299483333333335,MB5
13067030248,D5,6,2465,13.302433333333333,MB5
13063040425,D5,717,900,13.305533333333333,MB5
13063040627,D3,424,3643,13.305666666666667,MB4
13089023317,D3,526,4638,13.308783333333334,MB4
13067030245,D5,3,1410,13.309149999999999,MB5
13135050230,D3,519,3173,13.311100000000001,MB4
13067030267,D2,488,1572,13.311366666666666,MB4
13121011000,D5,47,2415,13.314449999999999,MB5
13135050451,D2,618,2797,13.314950000000001,MB3
13089022203,D2,198,162,13.316433333333332,MB2
13067031118,D4,545,2149,13.322033333333334,MB4
13067030268,D2,278,1482,13.32495,MB1
13089023214,D5,523,175,13.327183333333332,MB3
13089022401,D2,55,2757,13.331283333333333,MB2
13089021912,D5,519,2275,13.3314,MB5
13089021914,D5,518,4630,13.334633333333333,MB5
13067030907,D4,570,4909,13.335633333333334,MB2
13089021710,D1,314,1121,13.341133333333334,MB3
13121001600,D2,54,3722,13.343266666666667,MB2
13089023317,D4,523,4639,13.346483333333333,MB5
13135050761,D3,519,3398,13.34655,MB3
13063040426,D5,717,3705,13.350466666666668,MB5
13121001702,D3,47,3828,13.354433333333333,MB4
13135050737,D4,697,2829,13.355816666666668,MB4
13067030700,D2,568,2242,13.356016666666667,MB2
13067031213,D1,695,1796,13.356233333333334,MB1
13089021703,D5,314,2755,13.358033333333333,MB4
13067030253,D2,277,1767,13.359433333333333,MB2
13135050551,D4,517,3514,13.363583333333334,MB4
13135050581,D4,269,3084,13.368583333333333,MB4
13135050765,D5,696,3340,13.380633333333332,MB3
13135050739,D5,535,2825,13.3883,MB5
13089021210,D2,46,372,13.392850000000001,MB4
13121005300,D5,52,2600,13.395433333333333,MB3
13135050456,D4,517,3549,13.396983333333333,MB4
13121001002,D4,51,4314,13.405366666666668,MB2
13135050230,D4,617,3174,13.405566666666665,MB5
13121007705,D5,47,55,13.405816666666668,MB4
13135050238,D2,345,3182,13.405933333333333,MB2
13089022304,D2,55,4492,13.4084,MB4
13135050623,D5,78,3145,13.412366666666665,MB4
13121010306,D4,335,769,13.417033333333334,MB5
13135050616,D1,464,3611,13.417533333333333,MB2
13063040625,D3,370,893,13.418316666666668,MB5
13089023448,D5,722,1100,13.423416666666666,MB4
13067030412,D2,568,2052,13.427316666666666,MB2
13089023323,D5,724,4665,13.432583333333334,MB4
13121011639,D1,46,1051,13.43615,MB2
13135050446,D4,618,2859,13.438116666666668,MB3
13089020300,D3,303,4348,13.4399,MB1
13135050762,D2,535,2767,13.440733333333332,MB2
13089023430,D4,523,4434,13.4419,MB4
13067030327,D1,825,2276,13.451716666666666,MB2
13067031325,D4,568,1609,13.452416666666666,MB5
13089020500,D2,59,4297,13.453,MB5
13089021418,D3,314,1258,13.458283333333332,MB2
13089023501,D5,304,3715,13.465116666666667,MB5
13135050729,D4,698,2169,13.470266666666667,MB4
13121011416,D1,46,26,13.470783333333333,MB1
13063040310,D4,217,4769,13.472733333333334,MB5
13067030340,D1,825,1356,13.472866666666667,MB1
13089023315,D4,698,5019,13.478616666666666,MB5
13121009504,D1,55,861,13.48015,MB1
13089023506,D5,722,485,13.481,MB5
13135050439,D5,618,3635,13.482633333333332,MB5
13067031214,D5,57,1880,13.48695,MB5
13121007707,D4,57,3904,13.487766666666666,MB5
13121011306,D5,53,495,13.489566666666667,MB4
13135050756,D4,519,2749,13.49345,MB3
13067030348,D4,488,1599,13.499983333333335,MB4
13135050221,D5,618,3195,13.500983333333332,MB4
13089021711,D2,618,4412,13.503116666666667,MB3
13063040614,D4,719,4814,13.506066666666667,MB4
13135050241,D1,125,3036,13.50695,MB2
13067030347,D4,824,1684,13.5093,MB4
13121010128,D3,314,4218,13.510183333333334,MB2
13089021813,D4,517,4379,13.518016666666666,MB4
13121011306,D3,58,493,13.518333333333334,MB5
13067031315,D4,62,1449,13.535816666666667,MB4
13135050613,D2,61,3577,13.5359,MB1
13063040639,D1,424,4741,13.537816666666666,MB1
13067031516,D5,64,1405,13.538683333333333,MB4
13135050762,D5,345,2770,13.5391,MB3
13135050451,D3,314,2798,13.54015,MB4
13135050743,D3,530,2878,13.542016666666665,MB4
13121011424,D1,616,126,13.542083333333332,MB1
13067031207,D1,695,6,13.543183333333333,MB1
13135050636,D1,124,3421,13.543566666666667,MB3
13121000700,D1,59,4316,13.54785,MB2
13121007500,D4,54,2674,13.549933333333334,MB5
13121011634,D1,616,311,13.550199999999998,MB1
13121010802,D4,348,3824,13.550333333333333,MB5
13121012000,D4,59,2399,13.552083333333334,MB5
13121011631,D2,616,4167,13.554066666666667,MB2
13121001901,D4,57,4279,13.559683333333334,MB4
13121002400,D5,48,2505,13.563350000000002,MB4
13121001801,D5,48,3755,13.564216666666665,MB2
13135050552,D2,344,3257,13.5645,MB2
13121011650,D4,265,1069,13.573183333333333,MB1
13121001600,D3,47,3723,13.573383333333334,MB3
13121008000,D4,48,2554,13.57525,MB4
13135050571,D3,61,3138,13.576233333333333,MB3
13067031507,D3,64,2138,13.582316666666665,MB3
13135050445,D4,519,2809,13.582966666666666,MB4
13067031514,D5,521,1555,13.586766666666668,MB5
13067030907,D3,567,4908,13.592066666666666,MB3
13089023431,D5,523,4520,13.59395,MB5
13089020600,D3,303,4303,13.5943,MB2
13067030700,D3,569,2243,13.59665,MB3
13121010520,D2,53,762,13.598383333333334,MB2
13135050119,D3,344,2933,13.602749999999999,MB3
13067030241,D2,4,1422,13.606516666666666,MB2
13135050738,D5,238,2970,13.610916666666666,MB5
13067030251,D3,569,1428,13.611283333333335,MB3
13121008701,D2,50,557,13.612699999999998,MB3
13135050591,D1,697,2906,13.6131,MB1
13089021410,D3,314,338,13.613916666666666,MB2
13067030258,D5,4,1340,13.614633333333334,MB5
13067030366,D2,46,1622,13.617683333333334,MB2
13135050634,D2,124,2917,13.618133333333333,MB2
13135050227,D4,618,3604,13.620033333333334,MB3
13121011310,D5,48,750,13.6215,MB5
13135050621,D1,61,3321,13.62275,MB2
13121010129,D2,314,4192,13.622783333333333,MB2
13089021711,D3,617,4413,13.624733333333333,MB4
13121010526,D4,348,829,13.628216666666667,MB4
13121006801,D3,52,2343,13.63175,MB3
13089023430,D5,527,4435,13.633316666666667,MB5
13135050620,D3,464,3063,13.634183333333334,MB2
13089022800,D4,198,79,13.637816666666668,MB4
13135050234,D2,616,2922,13.637966666666667,MB2
13121003800,D2,59,2532,13.6426,MB4
13121011309,D5,52,725,13.644016666666666,MB5
13135050756,D2,535,2747,13.645000000000001,MB4
13121000601,D3,57,523,13.6479,MB3
13089023802,D2,302,4322,13.649533333333332,MB3
13067030506,D5,3,20,13.6523,MB5
13067030906,D3,567,2458,13.6523,MB2
13089020300,D1,59,4346,13.658716666666667,MB2
13089021808,D5,198,385,13.660633333333333,MB4
13067031315,D5,63,1450,13.663766666666668,MB5
13089021221,D4,46,1249,13.672816666666668,MB3
13121003100,D2,59,2517,13.674233333333332,MB4
13121010309,D1,332,4231,13.67615,MB4
13135050763,D5,698,3365,13.682866666666666,MB5
13121010534,D4,53,3779,13.683316666666666,MB4
13121010305,D3,348,3898,13.683716666666667,MB4
13121001701,D5,57,4285,13.685516666666667,MB4
13135050561,D2,344,3217,13.687233333333333,MB2
13121009700,D3,59,2348,13.69275,MB1
13089021815,D4,517,1154,13.697033333333334,MB4
13121009001,D2,51,3882,13.704783333333333,MB2
13121001203,D3,47,823,13.705883333333333,MB3
13089021915,D2,844,1132,13.709399999999999,MB1
13121008000,D5,50,2555,13.711133333333333,MB5
13135050530,D2,345,1922,13.711933333333333,MB2
13067031111,D4,570,2284,13.711933333333333,MB4
13063040306,D4,658,1379,13.713249999999999,MB5
13089021819,D5,314,4550,13.717099999999999,MB2
13089022010,D5,844,215,13.717883333333333,MB5
13135050748,D4,531,2854,13.724549999999999,MB4
13121010540,D3,774,708,13.729233333333333,MB2
13121009501,D1,59,501,13.734766666666667,MB1
13121011100,D3,47,3733,13.738633333333333,MB5
13089022800,D5,723,80,13.740216666666667,MB5
13063040535,D4,217,914,13.7526,MB4
13135050575,D1,268,3261,13.758433333333333,MB1
13135050415,D3,844,243,13.764183333333333,MB4
13089023448,D4,526,1099,13.765616666666666,MB5
13135050322,D3,314,2003,13.766433333333334,MB2
13121010307,D3,58,753,13.767983333333332,MB5
13121007603,D5,57,435,13.77025,MB5
13067030253,D1,488,1766,13.7742,MB3
13121009407,D2,59,4062,13.7757,MB2
13135050586,D2,269,3537,13.778116666666667,MB2
13121009802,D5,570,2340,13.778166666666667,MB1
13067030507,D1,570,11,13.7799,MB2
13121010529,D4,348,844,13.780816666666668,MB5
13067031306,D4,522,2299,13.782233333333332,MB5
13121006300,D5,59,2655,13.783333333333333,MB5
13089023328,D5,722,4565,13.784483333333332,MB5
13067031411,D4,545,2454,13.78505,MB4
13135050614,D1,268,3306,13.790633333333334,MB2
13089021708,D3,723,1298,13.791266666666667,MB3
13063040523,D5,509,2000,13.791500000000001,MB5
13121010308,D5,216,3995,13.791599999999999,MB3
13121011632,D2,616,4177,13.793866666666666,MB2
13067030271,D3,568,1863,13.796850000000001,MB3
13135050612,D4,61,3059,13.799916666666666,MB2
13135050239,D2,344,3312,13.802249999999999,MB2
13067031116,D4,567,2134,13.803616666666667,MB4
13121011612,D3,618,48,13.810066666666668,MB3
13135050539,D2,519,2032,13.81015,MB2
13135050574,D2,345,3117,13.81615,MB2
13135050227,D3,345,3603,13.820116666666667,MB4
13089021227,D5,616,1165,13.823416666666667,MB2
13067031001,D2,570,2187,13.829266666666665,MB4
13067031101,D5,567,2205,13.831700000000001,MB4
13063040634,D5,369,885,13.837116666666667,MB4
13067030910,D3,570,1463,13.838133333333333,MB5
13121011439,D2,46,272,13.840666666666667,MB3
13067030349,D3,488,1753,13.843166666666667,MB4
13135050427,D4,697,4999,13.847833333333334,MB4
13067030412,D3,695,2053,13.85135,MB3
13089020200,D3,303,4343,13.85225,MB4
13135050430,D4,519,4944,13.858883333333333,MB5
13135050114,D3,378,2938,13.859533333333333,MB3
13067030268,D1,454,1481,13.86525,MB2
13135050553,D1,344,3231,13.866016666666667,MB1
13121009001,D5,55,3885,13.869016666666665,MB3
13089022501,D3,198,4438,13.869883333333332,MB3
13067030259,D5,3,1330,13.87035,MB5
13067031220,D5,51,1605,13.874033333333333,MB4
13135050113,D4,344,3319,13.874533333333334,MB1
13121010534,D5,58,3780,13.875066666666667,MB5
13135050446,D3,519,2858,13.875566666666666,MB4
13135050745,D3,268,3583,13.877916666666666,MB4
13135050741,D4,530,2874,13.879433333333333,MB2
13089021217,D5,55,200,13.879666666666667,MB4
13135050740,D4,269,3589,13.881033333333333,MB3
13063040629,D3,509,4748,13.882383333333333,MB4
13121010535,D4,368,4214,13.8836,MB3
13121000601,D2,47,522,13.8855,MB4
13089021819,D4,690,4549,13.889483333333335,MB3
13135050528,D1,268,1916,13.891250000000001,MB1
13135050737,D3,696,2828,13.892133333333334,MB5
13121011643,D1,265,1001,13.897383333333332,MB1
13089021219,D4,618,4644,13.902766666666668,MB5
13135050450,D5,314,3385,13.905333333333335,MB5
13121011630,D1,344,4101,13.906749999999999,MB1
13121009105,D2,55,652,13.911900000000001,MB2
13135050567,D2,697,2902,13.922,MB3
13089023445,D5,722,1090,13.926833333333333,MB5
13135050229,D5,616,3150,13.9299,MB5
13135050740,D3,697,3588,13.932066666666666,MB4
13089023326,D5,698,4655,13.937816666666667,MB5
13089021228,D3,616,1218,13.94065,MB3
13089022403,D2,303,2762,13.940916666666668,MB2
13135050462,D2,517,3487,13.942316666666667,MB2
13089022011,D5,722,1205,13.942333333333332,MB5
13089022401,D3,54,2758,13.94345,MB3
13121001802,D5,57,3745,13.949066666666665,MB4
13089023801,D4,52,4864,13.959433333333333,MB3
13121008400,D4,59,2619,13.9625,MB5
13089023601,D4,690,94,13.963899999999999,MB5
13067030268,D3,277,1483,13.96495,MB3
13121000202,D2,55,542,13.966883333333334,MB2
13135050458,D4,844,3344,13.972783333333332,MB5
13089023447,D5,303,4590,13.9843,MB4
13067030243,D3,6,4903,13.993783333333333,MB3
13067030235,D1,567,2156,14.004999999999999,MB1
13121009201,D2,59,3952,14.0052,MB2
13121007001,D5,381,4370,14.011433333333335,MB3
13135050633,D4,378,3419,14.011566666666665,MB3
13067030700,D4,695,2244,14.01425,MB4
13121007400,D3,47,4373,14.017083333333334,MB5
13121011658,D2,344,3807,14.017283333333333,MB2
13067031411,D5,64,2455,14.017516666666667,MB5
13135050732,D5,525,3075,14.018983333333333,MB3
13121011514,D1,150,4096,14.02015,MB1
13067030912,D5,567,1445,14.024133333333333,MB5
13067030508,D5,825,1440,14.031066666666668,MB2
13121010310,D4,53,4144,14.033483333333333,MB2
13121001101,D4,55,784,14.0336,MB2
13135050521,D3,697,4958,14.039083333333334,MB2
13089021224,D3,616,1093,14.0402,MB2
13067030276,D3,454,1763,14.040383333333333,MB3
13089023432,D2,718,4572,14.042866666666667,MB4
13135050569,D5,61,3130,14.046466666666667,MB3
13121009503,D1,55,4051,14.047283333333333,MB1
13089023802,D4,52,4324,14.048983333333332,MB4
13089021415,D5,314,105,14.051166666666667,MB2
13067030334,D1,46,2211,14.053483333333332,MB2
13089020600,D4,302,4304,14.055583333333335,MB3
13121003600,D4,54,3729,14.072583333333334,MB5
13121011440,D1,46,4091,14.0739,MB1
13089020801,D5,690,4310,14.082133333333333,MB4
13067031221,D5,545,1420,14.086133333333333,MB4
13067031217,D3,570,1808,14.086500000000001,MB2
13067030267,D4,6,1574,14.087366666666666,MB5
13121010006,D2,59,587,14.08765,MB2
13067030602,D2,488,4987,14.088099999999999,MB2
13089021225,D3,46,1148,14.092233333333333,MB4
13063040631,D5,660,925,14.093083333333334,MB5
13121003000,D3,47,2513,14.093833333333333,MB4
13089021823,D4,617,4614,14.09805,MB4
13121011429,D2,46,277,14.100850000000001,MB1
13121010526,D5,49,830,14.101133333333333,MB5
13063040638,D3,424,943,14.103883333333332,MB3
13063040536,D4,369,909,14.106616666666667,MB4
13089021301,D5,617,455,14.108566666666666,MB5
13121010536,D5,216,4025,14.110316666666668,MB3
13135050620,D2,268,3062,14.111216666666667,MB3
13135050635,D3,378,3008,14.112783333333335,MB4
13121007604,D5,57,440,14.114049999999999,MB5
13135050526,D4,517,5009,14.114766666666666,MB4
13067030277,D3,454,1773,14.1154,MB3
13121011442,D1,46,4236,14.116133333333332,MB1
13121010137,D3,46,4248,14.120216666666666,MB1
13121005501,D4,59,2634,14.125516666666666,MB5
13067030270,D4,63,1434,14.127550000000001,MB4
13121005000,D2,59,2587,14.132866666666667,MB5
13121011432,D4,618,1049,14.138783333333333,MB2
13135050619,D4,819,2734,14.140766666666668,MB3
13135050222,D3,616,3198,14.142066666666667,MB3
13067030110,D5,2,1570,14.1455,MB5
13121003100,D5,303,2520,14.146116666666668,MB5
13135050555,D3,517,2898,14.146583333333332,MB3
13067031217,D2,568,1807,14.148283333333334,MB3
13089021309,D4,55,1179,14.151333333333334,MB4
13135050427,D5,518,5000,14.15585,MB5
13067031511,D3,521,1503,14.157216666666667,MB3
13089022602,D4,723,4544,14.157433333333334,MB4
13089022502,D5,59,4540,14.15795,MB4
13135050568,D1,697,3376,14.1644,MB1
13135050562,D3,268,3113,14.168433333333333,MB3
13121011439,D3,314,273,14.17285,MB4
13121009301,D2,55,647,14.173200000000001,MB2
13089021417,D5,314,110,14.1762,MB2
13135050219,D4,618,5004,14.177416666666666,MB4
13135050451,D5,519,2800,14.17805,MB5
13135050416,D4,523,499,14.17985,MB5
13121011650,D1,616,1066,14.181733333333334,MB2
13135050630,D3,269,3623,14.184333333333333,MB3
13067030112,D4,488,1669,14.185283333333333,MB5
13063040633,D5,716,4805,14.187333333333333,MB5
13135050583,D3,61,3243,14.188266666666667,MB3
13089023602,D5,304,2330,14.190433333333335,MB5
13135050618,D1,61,3466,14.190866666666667,MB2
13067031209,D3,569,3,14.191866666666666,MB4
13135050323,D2,618,3177,14.198266666666665,MB3
13089020300,D2,54,4347,14.199033333333334,MB3
13135050621,D3,125,3323,14.202416666666666,MB3
13121011801,D5,50,4110,14.2048,MB5
13121007805,D5,51,2495,14.205,MB4
13121001502,D2,54,3862,14.208316666666667,MB2
13121011432,D1,46,1046,14.21095,MB3
13121009104,D2,55,877,14.2143,MB2
13135050332,D4,617,3099,14.21615,MB4
13067030412,D4,569,2054,14.21855,MB4
13067030242,D3,6,1333,14.219866666666666,MB2
13135050574,D3,344,3118,14.225733333333332,MB3
13067030269,D3,278,1528,14.23095,MB3
13089023427,D2,526,262,14.2346,MB5
13121007709,D5,58,795,14.240583333333332,MB5
13135050539,D4,617,2034,14.241999999999999,MB3
13135050457,D5,696,3350,14.243533333333334,MB4
13121008702,D4,47,3834,14.244366666666668,MB3
13063040203,D3,58,1983,14.2468,MB5
13135050463,D4,618,2719,14.2496,MB3
13089023323,D4,722,4664,14.252483333333334,MB5
13121007710,D3,348,718,14.254366666666666,MB3
13121007001,D3,54,4368,14.2594,MB4
13067030269,D5,569,1530,14.2613,MB4
13121010107,D4,618,2354,14.263433333333333,MB4
13067030347,D5,488,1685,14.2649,MB5
13135050324,D4,345,3169,14.26595,MB4
13121000700,D3,57,4318,14.268866666666666,MB3
13063040623,D5,659,3640,14.27125,MB5
13121004300,D5,54,360,14.271816666666666,MB5
13121010314,D4,53,4014,14.273666666666665,MB1
13089021710,D5,690,1125,14.274233333333333,MB4
13063040518,D5,370,4820,14.276583333333333,MB5
13089021816,D5,519,4560,14.277566666666667,MB5
13067030252,D2,277,1777,14.279516666666666,MB2
13067030250,D2,567,1522,14.28035,MB2
13135050626,D5,268,3165,14.280366666666668,MB4
13135050218,D3,616,1953,14.281,MB3
13067030346,D4,488,1719,14.288516666666668,MB4
13089021915,D3,724,1133,14.29225,MB2
13089021824,D3,723,1138,14.298166666666667,MB5
13089021103,D2,314,4567,14.302183333333334,MB2
13089021211,D4,46,379,14.303233333333333,MB4
13067030508,D2,487,1437,14.30595,MB3
13089021821,D4,198,1084,14.306966666666666,MB3
13089021309,D3,617,1178,14.308966666666667,MB5
13135050576,D3,617,3153,14.313716666666666,MB2
13121000400,D2,55,2422,14.317816666666666,MB2
13089023433,D5,721,1075,14.322016666666666,MB3
13089021821,D3,314,1083,14.323883333333333,MB4
13135050322,D2,618,2002,14.326733333333333,MB3
13063040639,D2,370,4742,14.329616666666668,MB2
13135050617,D4,61,2929,14.33235,MB2
13067030343,D1,46,1361,14.334983333333334,MB1
13063040624,D3,659,3708,14.338616666666667,MB4
13089023436,D5,651,4580,14.340433333333333,MB5
13067031220,D3,544,1603,14.341133333333334,MB5
13135050722,D5,529,2175,14.3562,MB5
13135050225,D2,268,3052,14.360999999999999,MB1
13135050757,D4,519,3529,14.365583333333332,MB3
13135050457,D4,517,3349,14.369383333333333,MB5
13135050239,D3,124,3313,14.377166666666666,MB3
13121001400,D2,54,3717,14.381216666666667,MB2
13067031321,D5,50,1815,14.386050000000001,MB4
13063040637,D5,370,890,14.389683333333332,MB5
